Date,Open,High,Low,Close,Volume,Target
2023-09-04,173.57301371472585,294.871615846375,65.55072561630617,161.0127092753376,2070,147.97328027263268
2023-09-05,179.13028500642653,291.2613690506726,54.59615642571755,174.73594688423395,7440,101.80322827021013
2023-09-06,109.0845826052468,275.2701548843435,67.73554877301044,186.7488278206664,5755,151.0734897571318
2023-09-07,195.70719679317816,259.7638517251574,67.8035259192808,149.74823510407043,3606,115.00362787755421
2023-09-08,134.83080226031916,212.15176284776555,95.85746146123854,199.8039709830056,2040,115.81484341887217
2023-09-11,101.28121678140525,253.43251129108376,51.695622516227715,138.68517314639877,3791,112.98559442946714
2023-09-12,127.80076920061981,291.5352120061227,75.92794801133513,106.1922115230052,3208,190.55149853465272
2023-09-13,149.8878174925902,277.68584417897534,91.57639700427129,171.01296823931528,3431,149.87109285520367
2023-09-14,131.77899203938253,226.58454750350782,72.70474837246287,114.28189906438917,9741,169.08363705215754
2023-09-15,128.1349754410176,268.6865481427651,86.25655416686647,195.97997992170036,1579,175.6092345663007
2023-09-18,139.73874832664234,270.0037825531093,92.91340637575614,156.42749051029546,1918,141.7956434217047
2023-09-19,190.9487434447269,278.02555362512345,50.00731399517345,154.17828893669866,9202,174.81208385919587
2023-09-20,180.35904559864767,275.42599806046496,50.092607096389045,144.30189642620286,7174,156.84110180004672
2023-09-21,125.72216336070062,238.54874386361018,78.46946311282812,171.21348466132974,7908,101.07426089010406
2023-09-22,146.35978857543753,261.386777894272,68.31565702132897,138.71355227783664,1869,117.38534289322706
2023-09-25,101.05187233530233,256.2507342750014,84.47903349510898,190.30327779335084,7926,136.2998398928778
2023-09-26,188.9196113112199,274.87158132642514,98.30662777404123,122.72195043576728,6444,152.25065087804677
2023-09-27,188.93769922410883,218.53252267302355,53.76926047356979,136.53404615860106,8944,188.6574651048071
2023-09-28,148.87017127959007,218.70984798756785,91.94591891045519,129.6091619352362,6489,125.41186170977898
2023-09-29,158.01482133806502,281.67344709609745,87.78151835062516,158.62733441927153,8601,104.69035187897067
2023-10-02,111.84786046910867,213.31374511255981,83.63555138100952,167.97627294796217,8388,175.06069813441735
2023-10-03,142.6390565362698,247.6819599824563,79.45009348249371,123.38335278442204,9962,166.0279923249518
2023-10-04,147.71610079469548,293.4085088896065,93.27912550195256,184.8657581142312,5372,161.0074367223676
2023-10-05,106.60372498718422,244.01110400134772,85.90681392919828,173.1448526955557,2670,102.48847096512084
2023-10-06,190.55101355301397,257.41077807356965,74.82581683869189,147.1637189290822,9798,144.65537961964017
2023-10-09,186.9256460784935,286.7361750627391,71.59927590372826,134.32782815245025,3586,109.37434090702071
2023-10-10,158.94359055370242,228.89775639361523,69.40534263942891,170.0036155829821,2578,128.9124698180357
2023-10-11,174.23249571497138,209.93394467346826,90.6212050354224,157.72390230097943,6171,182.3965103070876
2023-10-12,138.01046370295134,245.14442836711612,61.45853770720427,167.4960251413201,2323,198.12445289246972
2023-10-13,182.1397643341707,240.34986472973551,94.1858342670265,144.49960411932676,4771,108.37529098320964
2023-10-16,122.36711226661322,276.59086048039217,80.89631072907837,114.98390370630698,5025,177.82743731730721
2023-10-17,194.96554125532492,279.48978112642266,80.84017177021539,152.08641825305926,5334,121.6824621126427
2023-10-18,194.03993520935708,256.23502928413876,95.16612520353765,193.04121968080483,7917,138.0217888335959
2023-10-19,189.91260072979964,279.3512696585923,87.10889579875293,163.22808127087671,1056,163.3446552621695
2023-10-20,152.41243306530473,211.8229042552181,73.7357820956905,180.44662130274992,8114,119.89764424157717
2023-10-23,128.77562567593986,265.4292138434252,99.24816652859639,159.06561230715104,5484,148.0832439257274
2023-10-24,175.70846622640266,273.5160422712737,68.74049869924139,104.74716562578509,9990,107.32104322629034
2023-10-25,185.52430426847516,219.2565549934158,81.57969482261569,152.9517440508265,8156,199.5924398963744
2023-10-26,160.70893819743674,209.24461871650306,66.52064210903842,125.75302971773397,7863,155.87775498452194
2023-10-27,146.91429250675648,281.29533543661245,54.45246926324362,112.79689237455253,8150,155.84074990635906
2023-10-30,138.49091169836967,230.95711734026602,72.51113584988514,183.93436502552802,4321,163.1320387613041
2023-10-31,125.52694564445662,236.75545564357418,61.35327198963933,195.78076568589995,3821,124.57453196217315
2023-11-01,134.86700806953746,283.15722882273366,91.34857240132189,112.39618427068366,5100,165.52568105917157
2023-11-02,198.4749762996147,298.2145133433542,53.45515336380407,169.7317032792739,8536,152.65095665353698
2023-11-03,171.04139817611622,201.19889765356032,76.37929704192945,160.78731895800948,5347,113.7565557599111
2023-11-06,149.68132407267996,242.56328275377606,89.7861811598773,172.57666641647018,3755,145.91604917267517
2023-11-07,174.4714207355844,267.382783231615,75.91774538204837,167.65533224573431,8206,177.95036316897318
2023-11-08,110.01266206046832,221.6820952273615,68.95699137368398,159.66762544929563,5622,159.72845444705771
2023-11-09,176.39865641709895,229.2744894112407,67.83858305486899,111.61470979865877,9771,165.78870329405316
2023-11-10,130.7552662413019,201.43815124950035,66.60503164969606,190.02179170991292,7719,115.75430016722034
2023-11-13,138.18007415913604,249.74262053174925,96.55038413152391,111.90386343299268,6934,132.9990956982976
2023-11-14,177.3052423672374,262.6798007969388,88.11498385623293,113.00789999322936,1753,151.44601456381844
2023-11-15,156.82343663021624,203.22755273518368,90.85015692556684,115.93522591980343,6507,128.04364434457065
2023-11-16,123.70949229172248,271.1840229754623,50.02050948495676,137.53752978109168,6424,160.688704936383
2023-11-17,186.46554007702562,233.8247390364078,58.993008397053465,190.93485155102172,8122,100.75470195149614
2023-11-20,107.92903835362625,291.1958460534466,68.06898872013643,197.28874830791924,6125,139.58042655019938
2023-11-21,109.11006648954844,224.5482450321167,54.683726167394525,144.22761078079006,3259,100.77344367026619
2023-11-22,143.78683398943963,260.18526979838066,83.20838872038972,172.22032681842765,6725,167.81885209376958
2023-11-23,166.42530751460683,200.74367960984773,76.60886238079325,121.55484130611708,6074,199.1622467265983
2023-11-24,182.1061287576179,211.49352790702633,59.725353164922666,169.16707220003815,3117,131.46123269413033
2023-11-27,117.48929190910368,211.74559082108584,53.03501702172399,147.64411831682213,5346,189.6547572287085
2023-11-28,168.87058056158565,299.8534954957036,81.45232973591175,186.72285543843023,9955,140.45658242981986
2023-11-29,140.16534589037963,294.1086296497966,79.93508335606683,103.09056140962328,4948,165.7220173840932
2023-11-30,127.23451899584148,264.97596573921174,73.72084539442447,124.64936223773478,1792,132.88024413673958
2023-12-01,134.97343409978717,299.19074208966174,76.99330760243677,167.88358315456497,4426,151.2414666408524
2023-12-04,171.7497465303398,259.40584348121286,83.35091287989273,197.30274585067917,5325,130.4869750765771
2023-12-05,132.54043186479822,205.74101897234843,99.60345771238326,199.2955137920792,2058,168.4322208712955
2023-12-06,126.8252565100743,249.71670518758987,62.743397150062314,193.70384264362627,5496,157.01156384421705
2023-12-07,163.69798443998104,260.3448636289971,97.93874142529138,156.72144436663243,7469,165.96281970727625
2023-12-08,148.50849505800352,264.51782235598404,56.73807369396662,129.11842993718466,8708,181.75724480219503
2023-12-11,114.84896049596102,200.365778337943,59.164391021598476,136.78580861974538,1076,176.78082167686446
2023-12-12,178.36450071114172,259.163980833223,72.64035449811428,147.3118883818,7594,165.20712645970792
2023-12-13,139.47599778474847,294.868109650438,64.72945263098445,144.4476293875767,5445,174.94839770585082
2023-12-14,107.30588280215547,260.23107138508414,78.90807899289453,106.94440640667642,4533,162.92397673003953
2023-12-15,151.45746217419193,247.02764723965387,53.74404462642174,136.20363295961053,1356,127.81744947600964
2023-12-18,192.20248311191503,279.4489928955312,85.32903644930425,190.74909629577147,7680,178.67337149593078
2023-12-19,174.81020313395703,298.27017271698514,68.9985302609475,169.5890420212697,7225,142.14793709550995
2023-12-20,107.61420362373205,270.6329670916276,57.19773224478139,108.5864329619299,2930,174.0695210585097
2023-12-21,172.13917323613816,287.68534483829603,57.11603146414591,107.3195981757937,1760,195.8065806215966
2023-12-22,198.46406930054343,202.23201256398121,84.14318110274267,147.9071229544167,7782,118.02270816644065
2023-12-25,144.1662131511522,202.1482690952305,77.10762770767715,196.20165502632793,3416,154.43255830209137
2023-12-26,105.53836054589283,287.1826924535052,96.74171651228276,111.79003555087216,5951,190.3593694583604
2023-12-27,139.51700679941558,227.73387744127814,88.05205980773063,192.26921086442877,8736,129.1783804080459
2023-12-28,124.80241560356899,213.9924031572324,90.854225178987,178.53113795073313,1667,166.47391197577696
2023-12-29,117.782873609822,247.49634064676263,99.2605678784982,110.76736087073003,2870,188.2569009895509
